pecha id,language,url
IA3BB7B6B,en,https://github.com/OpenPecha/IA3BB7B6B
IFA374435,de,https://github.com/OpenPecha/IFA374435
I7FBE3B4A,es,https://github.com/OpenPecha/I7FBE3B4A
IA68864BA,fr,https://github.com/OpenPecha/IA68864BA
I15ED1A10,it,https://github.com/OpenPecha/I15ED1A10
I5BBAB6B4,zh,https://github.com/OpenPecha/I5BBAB6B4
I577B7B71,bo,https://github.com/OpenPecha/I577B7B71
